extraction_result_id,canonical_payload_id,root_event_id,linkage_basis
EXTEXTRACT-11b00182506849b1ab2416f2,EXTPAYLOAD-b5173adb3146fa39e7cc429c,,readiness_preserved_lineage
EXTEXTRACT-11b00182506849b1ab2416f2,EXTPAYLOAD-b5173adb3146fa39e7cc429c,,readiness_preserved_lineage
EXTEXTRACT-4b2cac1dde278601228963e9,EXTPAYLOAD-b52a4aa22e506de77ba46b37,,readiness_preserved_lineage
EXTEXTRACT-4b2cac1dde278601228963e9,EXTPAYLOAD-b52a4aa22e506de77ba46b37,,readiness_preserved_lineage
EXTEXTRACT-4b2cac1dde278601228963e9,EXTPAYLOAD-b52a4aa22e506de77ba46b37,,readiness_preserved_lineage
EXTEXTRACT-4b2cac1dde278601228963e9,EXTPAYLOAD-b52a4aa22e506de77ba46b37,,readiness_preserved_lineage
EXTEXTRACT-4b2cac1dde278601228963e9,EXTPAYLOAD-b52a4aa22e506de77ba46b37,,readiness_preserved_lineage
EXTEXTRACT-7da0c6d33069f1638be09b99,EXTPAYLOAD-b52e01f30c82bfa9011bd35e,,readiness_preserved_lineage
EXTEXTRACT-7da0c6d33069f1638be09b99,EXTPAYLOAD-b52e01f30c82bfa9011bd35e,,readiness_preserved_lineage
EXTEXTRACT-7da0c6d33069f1638be09b99,EXTPAYLOAD-b52e01f30c82bfa9011bd35e,,readiness_preserved_lineage
EXTEXTRACT-7da0c6d33069f1638be09b99,EXTPAYLOAD-b52e01f30c82bfa9011bd35e,,readiness_preserved_lineage
EXTEXTRACT-05836b2620e9644b79b7d62a,EXTPAYLOAD-b52ef23596ae35f661c2d084,,readiness_preserved_lineage
EXTEXTRACT-05836b2620e9644b79b7d62a,EXTPAYLOAD-b52ef23596ae35f661c2d084,,readiness_preserved_lineage
EXTEXTRACT-05836b2620e9644b79b7d62a,EXTPAYLOAD-b52ef23596ae35f661c2d084,,readiness_preserved_lineage
EXTEXTRACT-05836b2620e9644b79b7d62a,EXTPAYLOAD-b52ef23596ae35f661c2d084,,readiness_preserved_lineage
EXTEXTRACT-05836b2620e9644b79b7d62a,EXTPAYLOAD-b52ef23596ae35f661c2d084,,readiness_preserved_lineage
EXTEXTRACT-05836b2620e9644b79b7d62a,EXTPAYLOAD-b52ef23596ae35f661c2d084,,readiness_preserved_lineage
EXTEXTRACT-4a26d3bf93c2120ba45e9c16,EXTPAYLOAD-b52fc9855d24ab4552e8a19b,,readiness_preserved_lineage
EXTEXTRACT-4a26d3bf93c2120ba45e9c16,EXTPAYLOAD-b52fc9855d24ab4552e8a19b,,readiness_preserved_lineage
EXTEXTRACT-4a26d3bf93c2120ba45e9c16,EXTPAYLOAD-b52fc9855d24ab4552e8a19b,,readiness_preserved_lineage
EXTEXTRACT-4a26d3bf93c2120ba45e9c16,EXTPAYLOAD-b52fc9855d24ab4552e8a19b,,readiness_preserved_lineage
EXTEXTRACT-4a26d3bf93c2120ba45e9c16,EXTPAYLOAD-b52fc9855d24ab4552e8a19b,,readiness_preserved_lineage
EXTEXTRACT-4a26d3bf93c2120ba45e9c16,EXTPAYLOAD-b52fc9855d24ab4552e8a19b,,readiness_preserved_lineage
EXTEXTRACT-4a26d3bf93c2120ba45e9c16,EXTPAYLOAD-b52fc9855d24ab4552e8a19b,,readiness_preserved_lineage
EXTEXTRACT-4a26d3bf93c2120ba45e9c16,EXTPAYLOAD-b52fc9855d24ab4552e8a19b,,readiness_preserved_lineage
EXTEXTRACT-4a26d3bf93c2120ba45e9c16,EXTPAYLOAD-b52fc9855d24ab4552e8a19b,,readiness_preserved_lineage
EXTEXTRACT-4a26d3bf93c2120ba45e9c16,EXTPAYLOAD-b52fc9855d24ab4552e8a19b,,readiness_preserved_lineage
EXTEXTRACT-9c582171faf5e142a47921e6,EXTPAYLOAD-b53187cb736dd80f3ca85214,,readiness_preserved_lineage
EXTEXTRACT-9c582171faf5e142a47921e6,EXTPAYLOAD-b53187cb736dd80f3ca85214,,readiness_preserved_lineage
EXTEXTRACT-9c582171faf5e142a47921e6,EXTPAYLOAD-b53187cb736dd80f3ca85214,,readiness_preserved_lineage
EXTEXTRACT-9c582171faf5e142a47921e6,EXTPAYLOAD-b53187cb736dd80f3ca85214,,readiness_preserved_lineage
EXTEXTRACT-9c582171faf5e142a47921e6,EXTPAYLOAD-b53187cb736dd80f3ca85214,,readiness_preserved_lineage
EXTEXTRACT-3f04edb0735e157411e56e53,EXTPAYLOAD-b53537b0ee1b66a1236f2836,,readiness_preserved_lineage
EXTEXTRACT-3f04edb0735e157411e56e53,EXTPAYLOAD-b53537b0ee1b66a1236f2836,,readiness_preserved_lineage
EXTEXTRACT-3f04edb0735e157411e56e53,EXTPAYLOAD-b53537b0ee1b66a1236f2836,,readiness_preserved_lineage
EXTEXTRACT-3f04edb0735e157411e56e53,EXTPAYLOAD-b53537b0ee1b66a1236f2836,,readiness_preserved_lineage
EXTEXTRACT-3f04edb0735e157411e56e53,EXTPAYLOAD-b53537b0ee1b66a1236f2836,,readiness_preserved_lineage
EXTEXTRACT-3f04edb0735e157411e56e53,EXTPAYLOAD-b53537b0ee1b66a1236f2836,,readiness_preserved_lineage
EXTEXTRACT-b4db99123aa8bca048be44c8,EXTPAYLOAD-b53d919600be49cfab34d147,,readiness_preserved_lineage
EXTEXTRACT-b4db99123aa8bca048be44c8,EXTPAYLOAD-b53d919600be49cfab34d147,,readiness_preserved_lineage
EXTEXTRACT-b4db99123aa8bca048be44c8,EXTPAYLOAD-b53d919600be49cfab34d147,,readiness_preserved_lineage
EXTEXTRACT-b4db99123aa8bca048be44c8,EXTPAYLOAD-b53d919600be49cfab34d147,,readiness_preserved_lineage
EXTEXTRACT-226775fb3405ed7ce032279c,EXTPAYLOAD-b5458bb2e8ed661bc74401d4,,readiness_preserved_lineage
EXTEXTRACT-226775fb3405ed7ce032279c,EXTPAYLOAD-b5458bb2e8ed661bc74401d4,,readiness_preserved_lineage
EXTEXTRACT-226775fb3405ed7ce032279c,EXTPAYLOAD-b5458bb2e8ed661bc74401d4,,readiness_preserved_lineage
EXTEXTRACT-226775fb3405ed7ce032279c,EXTPAYLOAD-b5458bb2e8ed661bc74401d4,,readiness_preserved_lineage
EXTEXTRACT-226775fb3405ed7ce032279c,EXTPAYLOAD-b5458bb2e8ed661bc74401d4,,readiness_preserved_lineage
EXTEXTRACT-226775fb3405ed7ce032279c,EXTPAYLOAD-b5458bb2e8ed661bc74401d4,,readiness_preserved_lineage
EXTEXTRACT-a6ec28363f5f784949492007,EXTPAYLOAD-b546ca07ebcabc56bd57efb3,,readiness_preserved_lineage
EXTEXTRACT-a6ec28363f5f784949492007,EXTPAYLOAD-b546ca07ebcabc56bd57efb3,,readiness_preserved_lineage
EXTEXTRACT-a6ec28363f5f784949492007,EXTPAYLOAD-b546ca07ebcabc56bd57efb3,,readiness_preserved_lineage
EXTEXTRACT-a6ec28363f5f784949492007,EXTPAYLOAD-b546ca07ebcabc56bd57efb3,,readiness_preserved_lineage
EXTEXTRACT-071366d33b8dc76aa4a1d377,EXTPAYLOAD-b549b4cb16975f509a8bd41f,,readiness_preserved_lineage
EXTEXTRACT-071366d33b8dc76aa4a1d377,EXTPAYLOAD-b549b4cb16975f509a8bd41f,,readiness_preserved_lineage
EXTEXTRACT-071366d33b8dc76aa4a1d377,EXTPAYLOAD-b549b4cb16975f509a8bd41f,,readiness_preserved_lineage
EXTEXTRACT-071366d33b8dc76aa4a1d377,EXTPAYLOAD-b549b4cb16975f509a8bd41f,,readiness_preserved_lineage
EXTEXTRACT-071366d33b8dc76aa4a1d377,EXTPAYLOAD-b549b4cb16975f509a8bd41f,,readiness_preserved_lineage
EXTEXTRACT-071366d33b8dc76aa4a1d377,EXTPAYLOAD-b549b4cb16975f509a8bd41f,,readiness_preserved_lineage
EXTEXTRACT-071366d33b8dc76aa4a1d377,EXTPAYLOAD-b549b4cb16975f509a8bd41f,,readiness_preserved_lineage
EXTEXTRACT-aa78d1963234f4dd42ec8173,EXTPAYLOAD-b551acfe10b85136518f2843,,readiness_preserved_lineage
EXTEXTRACT-aa78d1963234f4dd42ec8173,EXTPAYLOAD-b551acfe10b85136518f2843,,readiness_preserved_lineage
EXTEXTRACT-aa78d1963234f4dd42ec8173,EXTPAYLOAD-b551acfe10b85136518f2843,,readiness_preserved_lineage
EXTEXTRACT-aa78d1963234f4dd42ec8173,EXTPAYLOAD-b551acfe10b85136518f2843,,readiness_preserved_lineage
EXTEXTRACT-aa78d1963234f4dd42ec8173,EXTPAYLOAD-b551acfe10b85136518f2843,,readiness_preserved_lineage
EXTEXTRACT-aa78d1963234f4dd42ec8173,EXTPAYLOAD-b551acfe10b85136518f2843,,readiness_preserved_lineage
EXTEXTRACT-aa78d1963234f4dd42ec8173,EXTPAYLOAD-b551acfe10b85136518f2843,,readiness_preserved_lineage
EXTEXTRACT-373aec145aff1025b582f03a,EXTPAYLOAD-b551b5c85d9c46bfa840b637,,readiness_preserved_lineage
EXTEXTRACT-373aec145aff1025b582f03a,EXTPAYLOAD-b551b5c85d9c46bfa840b637,,readiness_preserved_lineage
EXTEXTRACT-373aec145aff1025b582f03a,EXTPAYLOAD-b551b5c85d9c46bfa840b637,,readiness_preserved_lineage
EXTEXTRACT-373aec145aff1025b582f03a,EXTPAYLOAD-b551b5c85d9c46bfa840b637,,readiness_preserved_lineage
EXTEXTRACT-373aec145aff1025b582f03a,EXTPAYLOAD-b551b5c85d9c46bfa840b637,,readiness_preserved_lineage
EXTEXTRACT-1d84072c1d06c3a6b03763a3,EXTPAYLOAD-b562986bcfa6d8d0dd1f0c7b,,readiness_preserved_lineage
EXTEXTRACT-1d84072c1d06c3a6b03763a3,EXTPAYLOAD-b562986bcfa6d8d0dd1f0c7b,,readiness_preserved_lineage
EXTEXTRACT-1d84072c1d06c3a6b03763a3,EXTPAYLOAD-b562986bcfa6d8d0dd1f0c7b,,readiness_preserved_lineage
EXTEXTRACT-1d84072c1d06c3a6b03763a3,EXTPAYLOAD-b562986bcfa6d8d0dd1f0c7b,,readiness_preserved_lineage
EXTEXTRACT-1d84072c1d06c3a6b03763a3,EXTPAYLOAD-b562986bcfa6d8d0dd1f0c7b,,readiness_preserved_lineage
EXTEXTRACT-efabf75de0e0964c2a71a56a,EXTPAYLOAD-b56d1ea05aa342fd24a4e9ab,,readiness_preserved_lineage
EXTEXTRACT-efabf75de0e0964c2a71a56a,EXTPAYLOAD-b56d1ea05aa342fd24a4e9ab,,readiness_preserved_lineage
EXTEXTRACT-efabf75de0e0964c2a71a56a,EXTPAYLOAD-b56d1ea05aa342fd24a4e9ab,,readiness_preserved_lineage
EXTEXTRACT-efabf75de0e0964c2a71a56a,EXTPAYLOAD-b56d1ea05aa342fd24a4e9ab,,readiness_preserved_lineage
EXTEXTRACT-efabf75de0e0964c2a71a56a,EXTPAYLOAD-b56d1ea05aa342fd24a4e9ab,,readiness_preserved_lineage
EXTEXTRACT-efabf75de0e0964c2a71a56a,EXTPAYLOAD-b56d1ea05aa342fd24a4e9ab,,readiness_preserved_lineage
EXTEXTRACT-efabf75de0e0964c2a71a56a,EXTPAYLOAD-b56d1ea05aa342fd24a4e9ab,,readiness_preserved_lineage
EXTEXTRACT-efabf75de0e0964c2a71a56a,EXTPAYLOAD-b56d1ea05aa342fd24a4e9ab,,readiness_preserved_lineage
EXTEXTRACT-c8c34f4088937b04ea10f1d2,EXTPAYLOAD-b5749053a4e9ac035bd09a62,,readiness_preserved_lineage
EXTEXTRACT-c8c34f4088937b04ea10f1d2,EXTPAYLOAD-b5749053a4e9ac035bd09a62,,readiness_preserved_lineage
EXTEXTRACT-c8c34f4088937b04ea10f1d2,EXTPAYLOAD-b5749053a4e9ac035bd09a62,,readiness_preserved_lineage
EXTEXTRACT-c8c34f4088937b04ea10f1d2,EXTPAYLOAD-b5749053a4e9ac035bd09a62,,readiness_preserved_lineage
EXTEXTRACT-c8c34f4088937b04ea10f1d2,EXTPAYLOAD-b5749053a4e9ac035bd09a62,,readiness_preserved_lineage
EXTEXTRACT-c8c34f4088937b04ea10f1d2,EXTPAYLOAD-b5749053a4e9ac035bd09a62,,readiness_preserved_lineage
EXTEXTRACT-c8c34f4088937b04ea10f1d2,EXTPAYLOAD-b5749053a4e9ac035bd09a62,,readiness_preserved_lineage
EXTEXTRACT-c8c34f4088937b04ea10f1d2,EXTPAYLOAD-b5749053a4e9ac035bd09a62,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-ade88e90685e7c2e2d56b864,EXTPAYLOAD-b576274805f77e29ce4f4355,,readiness_preserved_lineage
EXTEXTRACT-77dc621a686ebef87cc0a9f4,EXTPAYLOAD-b5770f9c22e04b6fc6a49000,,readiness_preserved_lineage
EXTEXTRACT-77dc621a686ebef87cc0a9f4,EXTPAYLOAD-b5770f9c22e04b6fc6a49000,,readiness_preserved_lineage
EXTEXTRACT-77dc621a686ebef87cc0a9f4,EXTPAYLOAD-b5770f9c22e04b6fc6a49000,,readiness_preserved_lineage
EXTEXTRACT-77dc621a686ebef87cc0a9f4,EXTPAYLOAD-b5770f9c22e04b6fc6a49000,,readiness_preserved_lineage
EXTEXTRACT-77dc621a686ebef87cc0a9f4,EXTPAYLOAD-b5770f9c22e04b6fc6a49000,,readiness_preserved_lineage
EXTEXTRACT-77dc621a686ebef87cc0a9f4,EXTPAYLOAD-b5770f9c22e04b6fc6a49000,,readiness_preserved_lineage
EXTEXTRACT-204c9f0ee178ffd435b0b3c7,EXTPAYLOAD-b579eef5fcd4ed15031c029f,,readiness_preserved_lineage
EXTEXTRACT-204c9f0ee178ffd435b0b3c7,EXTPAYLOAD-b579eef5fcd4ed15031c029f,,readiness_preserved_lineage
EXTEXTRACT-204c9f0ee178ffd435b0b3c7,EXTPAYLOAD-b579eef5fcd4ed15031c029f,,readiness_preserved_lineage
EXTEXTRACT-204c9f0ee178ffd435b0b3c7,EXTPAYLOAD-b579eef5fcd4ed15031c029f,,readiness_preserved_lineage
EXTEXTRACT-204c9f0ee178ffd435b0b3c7,EXTPAYLOAD-b579eef5fcd4ed15031c029f,,readiness_preserved_lineage
EXTEXTRACT-18d2c063db82499e80fa0583,EXTPAYLOAD-b57cd749a2f549a0a25fe758,,readiness_preserved_lineage
EXTEXTRACT-18d2c063db82499e80fa0583,EXTPAYLOAD-b57cd749a2f549a0a25fe758,,readiness_preserved_lineage
EXTEXTRACT-18d2c063db82499e80fa0583,EXTPAYLOAD-b57cd749a2f549a0a25fe758,,readiness_preserved_lineage
EXTEXTRACT-18d2c063db82499e80fa0583,EXTPAYLOAD-b57cd749a2f549a0a25fe758,,readiness_preserved_lineage
EXTEXTRACT-5ee039168780d78e51e7c0f6,EXTPAYLOAD-b581c3fa2412921d8dcf06a9,,readiness_preserved_lineage
EXTEXTRACT-5ee039168780d78e51e7c0f6,EXTPAYLOAD-b581c3fa2412921d8dcf06a9,,readiness_preserved_lineage
EXTEXTRACT-5ee039168780d78e51e7c0f6,EXTPAYLOAD-b581c3fa2412921d8dcf06a9,,readiness_preserved_lineage
EXTEXTRACT-5ee039168780d78e51e7c0f6,EXTPAYLOAD-b581c3fa2412921d8dcf06a9,,readiness_preserved_lineage
EXTEXTRACT-5ee039168780d78e51e7c0f6,EXTPAYLOAD-b581c3fa2412921d8dcf06a9,,readiness_preserved_lineage
EXTEXTRACT-5ee039168780d78e51e7c0f6,EXTPAYLOAD-b581c3fa2412921d8dcf06a9,,readiness_preserved_lineage
EXTEXTRACT-415a40ef87d07c9891ea8ea3,EXTPAYLOAD-b581ca0a38fb202b93e154bb,,readiness_preserved_lineage
EXTEXTRACT-415a40ef87d07c9891ea8ea3,EXTPAYLOAD-b581ca0a38fb202b93e154bb,,readiness_preserved_lineage
EXTEXTRACT-415a40ef87d07c9891ea8ea3,EXTPAYLOAD-b581ca0a38fb202b93e154bb,,readiness_preserved_lineage
EXTEXTRACT-415a40ef87d07c9891ea8ea3,EXTPAYLOAD-b581ca0a38fb202b93e154bb,,readiness_preserved_lineage
EXTEXTRACT-49f75eef8905cde5ec2b3eb6,EXTPAYLOAD-b58b061469ccc3ef689e0071,,readiness_preserved_lineage
EXTEXTRACT-49f75eef8905cde5ec2b3eb6,EXTPAYLOAD-b58b061469ccc3ef689e0071,,readiness_preserved_lineage
EXTEXTRACT-49f75eef8905cde5ec2b3eb6,EXTPAYLOAD-b58b061469ccc3ef689e0071,,readiness_preserved_lineage
EXTEXTRACT-49f75eef8905cde5ec2b3eb6,EXTPAYLOAD-b58b061469ccc3ef689e0071,,readiness_preserved_lineage
EXTEXTRACT-49f75eef8905cde5ec2b3eb6,EXTPAYLOAD-b58b061469ccc3ef689e0071,,readiness_preserved_lineage
EXTEXTRACT-313c4f9ac8826f20543c4834,EXTPAYLOAD-b58b55d5818fd01af7a3e7c7,,readiness_preserved_lineage
EXTEXTRACT-313c4f9ac8826f20543c4834,EXTPAYLOAD-b58b55d5818fd01af7a3e7c7,,readiness_preserved_lineage
EXTEXTRACT-313c4f9ac8826f20543c4834,EXTPAYLOAD-b58b55d5818fd01af7a3e7c7,,readiness_preserved_lineage
EXTEXTRACT-313c4f9ac8826f20543c4834,EXTPAYLOAD-b58b55d5818fd01af7a3e7c7,,readiness_preserved_lineage
EXTEXTRACT-313c4f9ac8826f20543c4834,EXTPAYLOAD-b58b55d5818fd01af7a3e7c7,,readiness_preserved_lineage
EXTEXTRACT-313c4f9ac8826f20543c4834,EXTPAYLOAD-b58b55d5818fd01af7a3e7c7,,readiness_preserved_lineage
EXTEXTRACT-79cc45f3e97fe83f3023a7d2,EXTPAYLOAD-b58c74b830cc6676178b6f69,,readiness_preserved_lineage
EXTEXTRACT-79cc45f3e97fe83f3023a7d2,EXTPAYLOAD-b58c74b830cc6676178b6f69,,readiness_preserved_lineage
EXTEXTRACT-79cc45f3e97fe83f3023a7d2,EXTPAYLOAD-b58c74b830cc6676178b6f69,,readiness_preserved_lineage
EXTEXTRACT-79cc45f3e97fe83f3023a7d2,EXTPAYLOAD-b58c74b830cc6676178b6f69,,readiness_preserved_lineage
EXTEXTRACT-79cc45f3e97fe83f3023a7d2,EXTPAYLOAD-b58c74b830cc6676178b6f69,,readiness_preserved_lineage
EXTEXTRACT-79cc45f3e97fe83f3023a7d2,EXTPAYLOAD-b58c74b830cc6676178b6f69,,readiness_preserved_lineage
EXTEXTRACT-79cc45f3e97fe83f3023a7d2,EXTPAYLOAD-b58c74b830cc6676178b6f69,,readiness_preserved_lineage
EXTEXTRACT-79cc45f3e97fe83f3023a7d2,EXTPAYLOAD-b58c74b830cc6676178b6f69,,readiness_preserved_lineage
EXTEXTRACT-79cc45f3e97fe83f3023a7d2,EXTPAYLOAD-b58c74b830cc6676178b6f69,,readiness_preserved_lineage
EXTEXTRACT-79cc45f3e97fe83f3023a7d2,EXTPAYLOAD-b58c74b830cc6676178b6f69,,readiness_preserved_lineage
EXTEXTRACT-49309160eb4a43e263145b10,EXTPAYLOAD-b5909163ae974a5c51e02c99,,readiness_preserved_lineage
EXTEXTRACT-49309160eb4a43e263145b10,EXTPAYLOAD-b5909163ae974a5c51e02c99,,readiness_preserved_lineage
EXTEXTRACT-49309160eb4a43e263145b10,EXTPAYLOAD-b5909163ae974a5c51e02c99,,readiness_preserved_lineage
EXTEXTRACT-49309160eb4a43e263145b10,EXTPAYLOAD-b5909163ae974a5c51e02c99,,readiness_preserved_lineage
EXTEXTRACT-757dd7bc5f71520f400d113c,EXTPAYLOAD-b595de8905bb5381611a2693,,readiness_preserved_lineage
EXTEXTRACT-757dd7bc5f71520f400d113c,EXTPAYLOAD-b595de8905bb5381611a2693,,readiness_preserved_lineage
EXTEXTRACT-757dd7bc5f71520f400d113c,EXTPAYLOAD-b595de8905bb5381611a2693,,readiness_preserved_lineage
EXTEXTRACT-757dd7bc5f71520f400d113c,EXTPAYLOAD-b595de8905bb5381611a2693,,readiness_preserved_lineage
EXTEXTRACT-757dd7bc5f71520f400d113c,EXTPAYLOAD-b595de8905bb5381611a2693,,readiness_preserved_lineage
EXTEXTRACT-fd939ccf563857c6ef01b743,EXTPAYLOAD-b596f14698789998ef811d3e,,readiness_preserved_lineage
EXTEXTRACT-fd939ccf563857c6ef01b743,EXTPAYLOAD-b596f14698789998ef811d3e,,readiness_preserved_lineage
EXTEXTRACT-fd939ccf563857c6ef01b743,EXTPAYLOAD-b596f14698789998ef811d3e,,readiness_preserved_lineage
EXTEXTRACT-fd939ccf563857c6ef01b743,EXTPAYLOAD-b596f14698789998ef811d3e,,readiness_preserved_lineage
EXTEXTRACT-fd939ccf563857c6ef01b743,EXTPAYLOAD-b596f14698789998ef811d3e,,readiness_preserved_lineage
EXTEXTRACT-fd939ccf563857c6ef01b743,EXTPAYLOAD-b596f14698789998ef811d3e,,readiness_preserved_lineage
EXTEXTRACT-fd939ccf563857c6ef01b743,EXTPAYLOAD-b596f14698789998ef811d3e,,readiness_preserved_lineage
EXTEXTRACT-fd939ccf563857c6ef01b743,EXTPAYLOAD-b596f14698789998ef811d3e,,readiness_preserved_lineage
EXTEXTRACT-fd939ccf563857c6ef01b743,EXTPAYLOAD-b596f14698789998ef811d3e,,readiness_preserved_lineage
EXTEXTRACT-fd939ccf563857c6ef01b743,EXTPAYLOAD-b596f14698789998ef811d3e,,readiness_preserved_lineage
EXTEXTRACT-501480979c8990180c6782e7,EXTPAYLOAD-b597219a4e4c50bbd3d216cb,,readiness_preserved_lineage
EXTEXTRACT-501480979c8990180c6782e7,EXTPAYLOAD-b597219a4e4c50bbd3d216cb,,readiness_preserved_lineage
EXTEXTRACT-501480979c8990180c6782e7,EXTPAYLOAD-b597219a4e4c50bbd3d216cb,,readiness_preserved_lineage
EXTEXTRACT-501480979c8990180c6782e7,EXTPAYLOAD-b597219a4e4c50bbd3d216cb,,readiness_preserved_lineage
EXTEXTRACT-ea27850348544692d1749575,EXTPAYLOAD-b59ae03513743305cbb42a81,,readiness_preserved_lineage
EXTEXTRACT-ea27850348544692d1749575,EXTPAYLOAD-b59ae03513743305cbb42a81,,readiness_preserved_lineage
EXTEXTRACT-ea27850348544692d1749575,EXTPAYLOAD-b59ae03513743305cbb42a81,,readiness_preserved_lineage
EXTEXTRACT-ea27850348544692d1749575,EXTPAYLOAD-b59ae03513743305cbb42a81,,readiness_preserved_lineage
EXTEXTRACT-ea27850348544692d1749575,EXTPAYLOAD-b59ae03513743305cbb42a81,,readiness_preserved_lineage
EXTEXTRACT-384f9f1fdc670e76cdd0b246,EXTPAYLOAD-b59d578016db61f23c97ea65,,readiness_preserved_lineage
EXTEXTRACT-384f9f1fdc670e76cdd0b246,EXTPAYLOAD-b59d578016db61f23c97ea65,,readiness_preserved_lineage
EXTEXTRACT-384f9f1fdc670e76cdd0b246,EXTPAYLOAD-b59d578016db61f23c97ea65,,readiness_preserved_lineage
EXTEXTRACT-384f9f1fdc670e76cdd0b246,EXTPAYLOAD-b59d578016db61f23c97ea65,,readiness_preserved_lineage
EXTEXTRACT-384f9f1fdc670e76cdd0b246,EXTPAYLOAD-b59d578016db61f23c97ea65,,readiness_preserved_lineage
EXTEXTRACT-384f9f1fdc670e76cdd0b246,EXTPAYLOAD-b59d578016db61f23c97ea65,,readiness_preserved_lineage
EXTEXTRACT-98be4a37c5a64a1b02da63a6,EXTPAYLOAD-b5a2dcad6fb36ded4209ccc0,,readiness_preserved_lineage
EXTEXTRACT-98be4a37c5a64a1b02da63a6,EXTPAYLOAD-b5a2dcad6fb36ded4209ccc0,,readiness_preserved_lineage
EXTEXTRACT-98be4a37c5a64a1b02da63a6,EXTPAYLOAD-b5a2dcad6fb36ded4209ccc0,,readiness_preserved_lineage
EXTEXTRACT-98be4a37c5a64a1b02da63a6,EXTPAYLOAD-b5a2dcad6fb36ded4209ccc0,,readiness_preserved_lineage
EXTEXTRACT-0bc3543b2b2d340cc1f23e8c,EXTPAYLOAD-b5a52a007f1fc2c5af7b0678,,readiness_preserved_lineage
EXTEXTRACT-0bc3543b2b2d340cc1f23e8c,EXTPAYLOAD-b5a52a007f1fc2c5af7b0678,,readiness_preserved_lineage
EXTEXTRACT-0bc3543b2b2d340cc1f23e8c,EXTPAYLOAD-b5a52a007f1fc2c5af7b0678,,readiness_preserved_lineage
EXTEXTRACT-0bc3543b2b2d340cc1f23e8c,EXTPAYLOAD-b5a52a007f1fc2c5af7b0678,,readiness_preserved_lineage
EXTEXTRACT-2cb6acb5115dbcbabd0fa939,EXTPAYLOAD-b5b0b37bf6845964423da9f0,,readiness_preserved_lineage
EXTEXTRACT-2cb6acb5115dbcbabd0fa939,EXTPAYLOAD-b5b0b37bf6845964423da9f0,,readiness_preserved_lineage
EXTEXTRACT-2cb6acb5115dbcbabd0fa939,EXTPAYLOAD-b5b0b37bf6845964423da9f0,,readiness_preserved_lineage
EXTEXTRACT-2cb6acb5115dbcbabd0fa939,EXTPAYLOAD-b5b0b37bf6845964423da9f0,,readiness_preserved_lineage
EXTEXTRACT-58d10e2a2cb8241d0097626e,EXTPAYLOAD-b5b24fc49962e3dedfbb8388,,readiness_preserved_lineage
EXTEXTRACT-58d10e2a2cb8241d0097626e,EXTPAYLOAD-b5b24fc49962e3dedfbb8388,,readiness_preserved_lineage
EXTEXTRACT-58d10e2a2cb8241d0097626e,EXTPAYLOAD-b5b24fc49962e3dedfbb8388,,readiness_preserved_lineage
EXTEXTRACT-58d10e2a2cb8241d0097626e,EXTPAYLOAD-b5b24fc49962e3dedfbb8388,,readiness_preserved_lineage
EXTEXTRACT-58d10e2a2cb8241d0097626e,EXTPAYLOAD-b5b24fc49962e3dedfbb8388,,readiness_preserved_lineage
EXTEXTRACT-58d10e2a2cb8241d0097626e,EXTPAYLOAD-b5b24fc49962e3dedfbb8388,,readiness_preserved_lineage
EXTEXTRACT-58d10e2a2cb8241d0097626e,EXTPAYLOAD-b5b24fc49962e3dedfbb8388,,readiness_preserved_lineage
EXTEXTRACT-58d10e2a2cb8241d0097626e,EXTPAYLOAD-b5b24fc49962e3dedfbb8388,,readiness_preserved_lineage
