source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written
sr_50f45094c7727cbad5319175,TRI-13c99e9651dd99fb67fe,NSCQ-IL-20260720-0211,VER-472dd288ab1dec309579,cog_2025_125004,125004,IL,Alton,CITY OF ALTON,https://www.cityofaltonil.gov/wp-content/uploads/2022/09/PBPA-Command-2022.2026.pdf,https://cityofaltonil.gov/wp-content/uploads/2022/09/PBPA-Command-2022.2026.pdf,https://cityofaltonil.gov/wp-content/uploads/2022/09/PBPA-Command-2022.2026.pdf,"Police Benevolent and Protective Association Unit #14 (Command Staff) Agreement (City of Alton, IL) (effective Apr 1, 2022; through Mar 31, 2026)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-eaf8f5de6f92feb30831,1,canonical_representative,66,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_5fe381776c5a1d9187e62367,TRI-f7a49d43d28e55e2db7f,NSCQ-WA-20260720-0084,VER-89e25f0df314bbf87479,cog_2025_176866,176866,WA,Puyallup,CITY OF PUYALLUP,https://www.puyallupwa.gov/DocumentCenter/View/24437/Puyallup-Police-Association-PPA-2025-2027,https://www.puyallupwa.gov/DocumentCenter/View/24437/Puyallup-Police-Association-PPA-2025-2027,https://www.puyallupwa.gov/DocumentCenter/View/24437/Puyallup-Police-Association-PPA-2025-2027,Puyallup Police Association (PPA) Collective Bargaining Agreement,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-d632992c1be56864e99e,1,canonical_representative,69,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_ea8e369207d75f9193f94b92,TRI-825f993c155bfb652d16,NSCQ-WI-20260720-0108,VER-5b27ec29ca992353acd4,cog_2025_177169,177169,WI,Onalaska,CITY OF ONALASKA,https://cms3.revize.com/revize/onalaska/Documents/Departments/Human%20Resources/Labor%20Relations/SORD%202023-25%20FINAL%20with%20LOU%20at%20end.pdf,https://cms3.revize.com/revize/onalaska/Documents/Departments/Human%20Resources/Labor%20Relations/SORD%202023-25%20FINAL%20with%20LOU%20at%20end.pdf,https://cms3.revize.com/revize/onalaska/Documents/Departments/Human%20Resources/Labor%20Relations/SORD%202023-25%20FINAL%20with%20LOU%20at%20end.pdf,2023-2025 Agreement between City of Onalaska and SORD (Wisconsin Professional Police Association Supervisor Officers Relations Division) / Onalaska Supervisors Police Association,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,no,likely_official,URL-598b3db17ee50402e422,1,canonical_representative,72,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_0a72e867dbee9c8896d6458b,TRI-3abca68e5ed736af1efc,NSCQ-CA-20260720-0287,VER-d1fc8610ba33896d9605,cog_2025_161126,161126,CA,Pleasanton,CITY OF PLEASANTON,https://www.cityofpleasantonca.gov/assets/our-government/human-resources/labor-agreements/IAFF-MOU-7-1-2025-6-30-2029-SIGNED.pdf?_t=1759256571,https://www.cityofpleasantonca.gov/assets/our-government/human-resources/labor-agreements/IAFF-MOU-7-1-2025-6-30-2029-SIGNED.pdf?_t=1759256571,https://www.cityofpleasantonca.gov/assets/our-government/human-resources/labor-agreements/IAFF-MOU-7-1-2025-6-30-2029-SIGNED.pdf?_t=1759256571,"Memorandum of Understanding (Livermore-Pleasanton Fire Department Joint Powers Authority and International Association of Fire Fighters Local 1974) — July 1, 2025 – June 30, 2029",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,fire,,yes,likely_official,URL-fd33431a551363693b5c,1,canonical_representative,75,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_941d4d3c69684e783a145e5a,TRI-c49dc5d5104da3f7842e,NSCQ-MI-20260720-0056,VER-58be7e0485478977cefa,cog_2025_166829,166829,MI,Taylor,CITY OF TAYLOR,https://cityoftaylor.com/DocumentCenter/View/10738/Taylor-Professional-Fire-Fighters-Union-Local-1252-2021-2025,https://cityoftaylor.com/DocumentCenter/View/10738/Taylor-Professional-Fire-Fighters-Union-Local-1252-2021-2025,https://cityoftaylor.com/DocumentCenter/View/10738/Taylor-Professional-Fire-Fighters-Union-Local-1252-2021-2025,Taylor Professional Fire Fighters Union Local 1252 (2021-2025),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,yes,likely_official,URL-554ee292b3d03eb3d17c,1,canonical_representative,78,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_2912f23fa19ecf3229f9202a,TRI-baeabe1ded289ca20d05,NSCQ-OR-20260720-0028,VER-016708545cca70e1504c,cog_2025_173706,173706,OR,Beaverton,CITY OF BEAVERTON,https://seiu503.org/wp-content/uploads/2025/03/2024-2027-City-of-Beaverton-SEIU-CBA.pdf,https://seiu503.org/wp-content/uploads/2025/03/2024-2027-City-of-Beaverton-SEIU-CBA.pdf,https://seiu503.org/wp-content/uploads/2025/03/2024-2027-City-of-Beaverton-SEIU-CBA.pdf,"Collective Bargaining Agreement (July 1, 2024 – June 30, 2027) — City of Beaverton and SEIU Local 503",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,union,non_safety,,yes,likely_official,URL-f2a6bc27ba308b34a81b,1,canonical_representative,81,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_322eb79450f1ae15bbdab0e8,TRI-329581c8acb1b22b048a,NSCQ-OH-20260720-0610,VER-ea849f9480effde5953a,cog_2025_110748,110748,OH,Madeira,CITY OF MADEIRA,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-08-0928.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-08-0928.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-08-0928.pdf,"Collective Bargaining Agreement — City of Madeira vs. AFSCME, Ohio Council 8 (Service Worker / Service Foreman)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-6185412f4479bee31960,1,canonical_representative,84,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_56f2a540b8d5c69b6ba61a87,TRI-bb044823e4d46dfaa9ed,NSCQ-FL-20260720-0044,VER-e16b7f863913955199c7,cog_2025_161679,161679,FL,West Palm Beach,CITY OF WEST PALM BEACH,https://www.seiufpsu.org/wp-content/uploads/2017/06/SEIU-CWPB-CBA-2014-2017-FINAL-RATIFIED-9-29-14.pdf,https://www.seiufpsu.org/wp-content/uploads/2017/06/SEIU-CWPB-CBA-2014-2017-FINAL-RATIFIED-9-29-14.pdf,https://www.seiufpsu.org/wp-content/uploads/2017/06/SEIU-CWPB-CBA-2014-2017-FINAL-RATIFIED-9-29-14.pdf,"COLLECTIVE BARGAINING AGREEMENT BETWEEN THE CITY OF WEST PALM BEACH AND SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU), FLORIDA PUBLIC SERVICES UNION, CTW, CLC",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,union,non_safety,,yes,likely_official,URL-7500f90091daaaf3ffb8,1,canonical_representative,87,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_9cad10642e5caba26f74e419,TRI-d4a5f641b32138e6e8c3,NSCQ-MA-20260720-0034,VER-275b346c246693e96dea,cog_2025_166448,166448,MA,Cambridge,CITY OF CAMBRIDGE,https://www.cambridgema.gov/publications/documents/c/collectivebargainingagreements/publicworkssupervisors,https://www.cambridgema.gov/-/media/files/humanresources/collectivebargainingagreements/publicworkssupervisors.pdf,https://www.cambridgema.gov/-/media/files/humanresources/collectivebargainingagreements/publicworkssupervisors.pdf,Agreement Between City of Cambridge and Teamsters Local 25 on behalf of Public Works Supervisors,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,non_safety,,yes,likely_official,URL-2d3639f00dac1ad490cb,1,canonical_representative,90,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_8acfee16751a2e505143dc37,TRI-3aeb96ed72a249abb60c,NSCQ-MN-20260720-0044,VER-d480d2a5e2e2d673b6a5,cog_2025_167641,167641,MN,Shakopee,CITY OF SHAKOPEE,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6797b9c52afaf82522fa58e5/1737996745951/ActiveContract%2B-%2BShakopee%2BPD%2BCaptains%2B12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6797b9c52afaf82522fa58e5/1737996745951/ActiveContract%2B-%2BShakopee%2BPD%2BCaptains%2B12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6797b9c52afaf82522fa58e5/1737996745951/ActiveContract%2B-%2BShakopee%2BPD%2BCaptains%2B12-31-2026.pdf,"Labor Agreement (Captains) — CITY OF SHAKOPEE and Law Enforcement Labor Services, Inc. (Local No. 568)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,police,,yes,unknown,URL-4fbf15689f09f8132036,1,canonical_representative,93,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_826a34c750184090cdfa12c3,TRI-759fbecc75e1adee2db7,NSCQ-IL-20260720-0202,VER-80d9e2ec959387061802,cog_2025_125046,125046,IL,East Moline,CITY OF EAST MOLINE,https://eastmoline.com/DocumentCenter/View/4454/FOP-East-Moline-Contract-2021-2023?bidId=,https://eastmoline.com/DocumentCenter/View/4454/FOP-East-Moline-Contract-2021-2023?bidId=,https://eastmoline.com/DocumentCenter/View/4454/FOP-East-Moline-Contract-2021-2023?bidId=,"Collective Bargaining Agreement (Patrol Officers, Sergeants, & Lieutenants) — Illinois FOP Labor Council / East Moline #96",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-751abe0b9acdaed09b98,1,canonical_representative,96,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_600af68b29bc8bd900b8d2ef,TRI-52707163753557e92f90,NSCQ-WA-20260720-0098,VER-675c684dea7fe54d91be,cog_2025_176876,176876,WA,Lake Stevens,CITY OF LAKE STEVENS,https://www.lakestevenswa.gov/DocumentCenter/View/10353/Police-Guild-Non-Commissioned-Collective-Bargaining-Agreement-2022-2024-,https://www.lakestevenswa.gov/DocumentCenter/View/10353/Police-Guild-Non-Commissioned-Collective-Bargaining-Agreement-2022-2024-,https://www.lakestevenswa.gov/DocumentCenter/View/10353/Police-Guild-Non-Commissioned-Collective-Bargaining-Agreement-2022-2024-,Police Guild Non-Commissioned Collective Bargaining Agreement (2022-2024),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-624a55239d1ee121b153,1,canonical_representative,99,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_281fd9e58794dcf2cd5fe754,TRI-fd85b7bd62011bd976e1,NSCQ-WI-20260720-0006,VER-c2bb9e9375bd227e5517,wi_madison,209777,WI,Madison,CITY OF MADISON,https://www.cityofmadison.com/human-resources/documents/contracts/Local311-2017.pdf,https://www.cityofmadison.com/human-resources/documents/contracts/Local311-2017.pdf,https://www.cityofmadison.com/human-resources/documents/contracts/Local311-2017.pdf,"Agreement between the City of Madison and Firefighters Local 311 for the period January 1, 2016 to December 31, 2017",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,no,likely_official,URL-58a08ae32b9f42cee06f,1,canonical_representative,102,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_ab7ae5dfea2af7e36402cf40,TRI-2361dbf08cebfa240d59,NSCQ-IL-20260720-0188,VER-2fb161e40c6bbd040d79,cog_2025_162180,162180,IL,Belvidere,CITY OF BELVIDERE,https://www.belvidereil.gov/wp-content/uploads/2023/09/2022-22_A_Resolution_Authorizing_The_Mayor_To_Execute_And_The_Clerk_To_Attest_A_Collective_Bargaining_Agreement_With_The_International_Association_Of_Fire_Fighters_Local_1569_AFL-CIO-CLC_2022-2026-1.pdf,https://www.belvidereil.gov/wp-content/uploads/2023/09/2022-22_A_Resolution_Authorizing_The_Mayor_To_Execute_And_The_Clerk_To_Attest_A_Collective_Bargaining_Agreement_With_The_International_Association_Of_Fire_Fighters_Local_1569_AFL-CIO-CLC_2022-2026-1.pdf,https://www.belvidereil.gov/wp-content/uploads/2023/09/2022-22_A_Resolution_Authorizing_The_Mayor_To_Execute_And_The_Clerk_To_Attest_A_Collective_Bargaining_Agreement_With_The_International_Association_Of_Fire_Fighters_Local_1569_AFL-CIO-CLC_2022-2026-1.pdf,International Association of Fire Fighters Local #1569 AFL-CIO-CLC 2022-2026,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,yes,likely_official,URL-76abf5296b7ad3efd213,1,canonical_representative,105,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
