canonical_candidate_id,canonical_locator_id,duplicate_group_role,duplicate_group_basis
RESCAND-2c8e7701cdac118bec52134f,EXTLOC-14c100b7b86c354460e300e6,,
EXTCAND-657e927867a51678028c707a,EXTLOC-5f1d8dd1a83cd680d50418cd,,
EXTCAND-89482c472b9fab2cdc4a3775,EXTLOC-fe21f209462b8f201fcef4f1,,
RESCAND-4eabf7f3f40951efc16db79b,EXTLOC-0e8652076f93981b2260013f,,
EXTCAND-9185c75ace2d76b8760ba38d,EXTLOC-af5fac3f94d1b2200d866e01,,
EXTCAND-8760299521664793af1df7ae,EXTLOC-95f3e1b7808058c471595293,,
RESCAND-bf76553dc499cba7ef2e6b35,EXTLOC-20a029799805298d93b7e4e3,,
RESCAND-ffdc2d618cebc7d0eaa35f90,EXTLOC-992e3c413da33fd5f8f2c692,,
RESCAND-3112fac366934176424097d4,EXTLOC-3a26211551f8045cf45a3433,,
EXTCAND-58ecd0818c71e18d4652d73a,EXTLOC-572462cbe433e95f0e965310,,
EXTCAND-8309e5c3592e195676048eb5,EXTLOC-0d2014a61bd85c754c87bffb,,
EXTCAND-20bb28b605d44c4c4daa4cd4,EXTLOC-44dbde4873ce36f7ad6cbb5f,,
EXTCAND-08fecf5984f4d775d7ffced0,EXTLOC-e94389cbd64895a5be68ed81,,
RESCAND-b69ffc2948e2a0653bf4c8b7,EXTLOC-08e9240422fbeb56c1c304be,,
EXTCAND-23ddf68d5ba7c356b26dff16,EXTLOC-bb14ca223c7c209f5b6dc24a,,
EXTCAND-51a337d764bd0dc932c11b4f,EXTLOC-dc1ca0fcde2dbbbbb83b7de6,,
EXTCAND-8f019f04b70fea94f6132547,EXTLOC-9934b400b3ca98b5dc8cf5d8,,
EXTCAND-0a72026e1cfba5f4b5f0d3f9,EXTLOC-446cfb92a275a404084814d6,,
EXTCAND-d6625269c820406e411ebbf2,EXTLOC-8079f81380611e4d3741394b,,
RESCAND-91646915d6f43e3ed083d122,EXTLOC-8a5c26cddbdfeda7bbe3adc7,,
RESCAND-502f9ac107b3881573200889,EXTLOC-7da765806c29b225741951e6,,
RESCAND-b3eb64560b623990d7a4564c,EXTLOC-872e9cf4069278a2dd0cc3b3,,
EXTCAND-1cb259124c824f6f34b4d623,EXTLOC-a5103841a1ee240fd624fc4d,,
EXTCAND-8534a6edd95e78c787e0e399,EXTLOC-9388fb64f00e98fb351957a3,,
RESCAND-73984fd6dfa032ce9146f14a,EXTLOC-82171ad4ea37084661d1b00c,,
RESCAND-1d3055318c1146ce952f609f,EXTLOC-8b0231cb7624276651747c39,,
RESCAND-db556598a147826e301c2f59,EXTLOC-312d484931c628e62240ffad,,
EXTCAND-57a7e5b9d5253daf7ea17f97,EXTLOC-ab2b3632a4431647daf1baf0,,
RESCAND-893b797f95c543b678a0d1fc,EXTLOC-aa3342fa4ed06a90fb712657,,
EXTCAND-48b0f683ed943971c27f637c,EXTLOC-2262355eb52f96a1ac6d7313,,
RESCAND-4b47ff98a893f54f6700c5c3,EXTLOC-281a123b1a7f70c9d10f3680,,
RESCAND-cfa84e44f7053a82db35902f,EXTLOC-08dfd41b7af516d26d9f99af,,
RESCAND-55e977cf2854ead2d3904f12,EXTLOC-550bc01fab782be26aa8baa9,,
RESCAND-81d483f84d5c972476d834c6,EXTLOC-11c943c5bcef507828f7bdda,,
RESCAND-de5dd436fc93c10bb53c3cd1,EXTLOC-052b9fc7fb2f24aa86d17967,,
RESCAND-f0777ae410ccdf2d8cc50d66,EXTLOC-b9732e443556faf6e60d32ae,,
RESCAND-bb417fe7457f3695d270ccb9,EXTLOC-04b4e55e6b7b69acf64c0fbf,,
RESCAND-c1f3c717fafaa7e288b1f30d,EXTLOC-0d84756ce5b98fe69efdeef8,,
EXTCAND-32bb7f8f27546afa0d9f8d2f,EXTLOC-5c87bac8d6fb240131bf285a,,
EXTCAND-ad307087fe8707e460bea2ce,EXTLOC-109eee13756c7ca4586687b3,,
EXTCAND-f9c89558f18c0067f7752548,EXTLOC-a7db19ac90506e4730420d98,,
EXTCAND-69420d1a4325e8c60e67a36d,EXTLOC-fefe1b62db5c0914bbe7c1bc,,
EXTCAND-5bf5d18ead4bc831bf33bfcb,EXTLOC-331aacf13fdf8ed77795edde,,
EXTCAND-711cd333fab78a28692082f2,EXTLOC-97f2821d9cac9b925d7b3a35,,
RESCAND-bf7c2f3cf11a79007201d7a9,EXTLOC-64320beb59ffc3f3986be0af,,
RESCAND-4b311705e0baed4fbe2a76fc,EXTLOC-6a73860bc12b690565f7c6d9,,
RESCAND-362e0fbc42bc9c0f42a0e85a,EXTLOC-013fef255853c5ed35daf4e5,,
EXTCAND-eb3505c216737b8885646c38,EXTLOC-c13664f6c55a9a567019b263,,
EXTCAND-6bec0c06c41e849bf479519f,EXTLOC-e472e53099ca72deacd42b71,,
RESCAND-60d4cdfafadb44eb2878ea72,EXTLOC-03a1e18c13b6fd7fc38b3c15,,
RESCAND-bfbd9b66851fdf33ed105782,EXTLOC-79bf59a8a2398ea2fd4190bf,,
RESCAND-709a6d67e2d0269934265a8c,EXTLOC-1cb629b29574bd2cd3abdb5f,,
EXTCAND-00577f573f5f531a7b6c7937,EXTLOC-220f60d41940c6b481b6b4e6,,
EXTCAND-7d33901a6b8630deee15b7db,EXTLOC-73184bc0020bbfe63bab8ae8,,
EXTCAND-5f981550ff6537f2997b7870,EXTLOC-6589fc638170d3e9f080d8a6,,
RESCAND-14d76a15e2f110d27323f27c,EXTLOC-30b37b6060ff0c5d0f873e10,,
RESCAND-962f7ee19e409932619eee0d,EXTLOC-bc12f3e03953cb7a1bc3b4cf,,
RESCAND-cbd21425e20a2258cc4bcee9,EXTLOC-7a8e57d7cfed77f48dad24d7,,
EXTCAND-70f8e33b2124d4975123c373,EXTLOC-14d6e3ab9c7e92f2b0da8d9d,,
RESCAND-7bae4336410ed464acf48d55,EXTLOC-bc8a40fec130d72586e039e4,,
EXTCAND-51301273aa450e5c5960d29d,EXTLOC-23e22b45bbc967dcd4deff95,,
EXTCAND-f8fcadddb419ec70ee3189dd,EXTLOC-ab44067e0782e0bf2243e3c5,,
RESCAND-fe39a927c9455fc6dd2d1628,EXTLOC-543ae423d9d56dbdfdb9594e,,
RESCAND-53ce540935e027aad2b50ec8,EXTLOC-17b44238af5fa8d1f79ce83a,,
EXTCAND-68cc1dafd2413419ab97b05b,EXTLOC-27f9ae20db0b85da22e988e3,,
RESCAND-9ea8b074ea366830df393cf5,EXTLOC-8797df55af05a99f34ea2b5a,,
EXTCAND-6f391614783a256dbf945326,EXTLOC-f56417cfff1d082136f01651,,
RESCAND-3836fd42af09abff2f91fc1b,EXTLOC-3b12c85ba7144efe16ee8cd5,,
RESCAND-017d0153e27fa36af913ec86,EXTLOC-81dca6915384542eb95babb1,,
EXTCAND-4cc6f57bfbc525da8d2d562d,EXTLOC-5d10da156fdb2751e5a245fd,,
EXTCAND-4e0cf48994e3e57535a27639,EXTLOC-ba140b4b0d89ee96f66660ef,,
RESCAND-28e6c2cd5863477710f15a45,EXTLOC-8167afc1c6f48d75c89bf96c,,
RESCAND-a0c5b9cff03d322b2af4600f,EXTLOC-442e907caec55caf7e20be87,,
RESCAND-d9cf8eb80334a7c18ed9ee09,EXTLOC-cd080ef4bca8f0af843dae4e,,
RESCAND-b4943bb45b8f11389834306c,EXTLOC-5a39be121adeb44a7d59737e,,
EXTCAND-56d81b3a2e0f50a1fdd067a1,EXTLOC-a2e499f83c315c9ada6770b0,,
EXTCAND-bca053ab33fa7a3c25517cf0,EXTLOC-619c1a10fb6ebdfc50d4ca5d,,
RESCAND-8440f6bd081c24f9cef7c5eb,EXTLOC-a1e2ea15571234cca8092f03,,
RESCAND-1c82d7fecc408dc2ce150f9e,EXTLOC-4a9a137721f2677af915d792,,
RESCAND-d0abae04ffa90f6bb17b74f0,EXTLOC-b83d68c79c50ca255aa61bb7,,
RESCAND-3f51e4744b435207fb56b8ed,EXTLOC-30ee10723ad9a46d8c25f4ff,,
RESCAND-d2fda4cd40d7a64455bf3a40,EXTLOC-58325a6b4093eb18143609f8,,
EXTCAND-90dec6afd9b1ecdd5c751d8d,EXTLOC-30d66f5270452fc66d18bc4e,,
EXTCAND-e409ccce00d27a4975182fe8,EXTLOC-41d1b8640fc66341275e6dcf,,
EXTCAND-b2d21209f7e7bfc479d9d1d9,EXTLOC-a3c064e0a11097751d53aa0d,,
EXTCAND-2d0ab7b89ee4158c50250009,EXTLOC-e4177c5dd991364f3db9757a,,
RESCAND-28efb7074b63e35d38284e78,EXTLOC-2493bf187489055376795a23,,
RESCAND-406aca653c2d1af357521fd0,EXTLOC-2b0c052d6ad038d54de076b9,,
RESCAND-cb07bca11a395b41c5205441,EXTLOC-664ef2081d5724477e77b643,,
RESCAND-889675b11bd78de640df0a3f,EXTLOC-d047eb12d12a4d7a8983a6df,,
RESCAND-84f73304d2145f8830a3785b,EXTLOC-1caadefadd12b23c57f8ba27,,
RESCAND-7db6cd699587474fef25e34e,EXTLOC-e29b2864005424d27953a0c6,,
EXTCAND-8f3f923b01c603d3134b7a86,EXTLOC-9869e80f7ea71b492de859e1,,
RESCAND-9a1aa3d99fbfab6505f1d5b7,EXTLOC-b410f1e81041a718e9e0271b,,
EXTCAND-0e9bcc467b75b843af56b4d4,EXTLOC-273570dadc47d453056732f5,,
EXTCAND-5ef7158675a54793cb488378,EXTLOC-78d8ec595922b86f1472b3b7,,
EXTCAND-423817c5941e62f47a82975a,EXTLOC-fa7506acd72ee39bcc8865c1,,
EXTCAND-95d90d02a6a506b04d44f970,EXTLOC-680b40fe4b24e09081763f4c,,
EXTCAND-f478583c65167d938131d12c,EXTLOC-f4e38c042a73bb337f99fcc1,,
EXTCAND-4f9f06ad55d5014454d99dea,EXTLOC-4a513131c744725be1a6a001,,
EXTCAND-fbb0f667f6901ee2e57cc3ea,EXTLOC-049ad9724deb30570f7d5ddb,,
EXTCAND-dc71e36ad1564e2d6ff918f0,EXTLOC-f7001bbcc2577dc28a312534,,
EXTCAND-5ce0c156f786beab87199462,EXTLOC-79e0ef4d5717cfe60dd424ac,,
RESCAND-9719bb77d1060264f7e6d037,EXTLOC-af82110cc4a8de297b248bec,,
EXTCAND-5d5c3732dde559e6cd22a160,EXTLOC-ef9e0cc1226ad84df07acfbf,,
EXTCAND-0927d844963b5e4241cf53b3,EXTLOC-6810918668ff95a2d2cfb127,,
EXTCAND-271b46f96487f0c3bc43f4cc,EXTLOC-722d3e56c482e3bd72fc8b0b,,
EXTCAND-661f9ae11aa045e4b5dff613,EXTLOC-d91b2df0f296eb93c66dbb0b,,
EXTCAND-f940d07ab433220a133276bc,EXTLOC-6251cf374803fe11bef4889f,,
RESCAND-1e6e75a8fcae8fb4cb6bfe95,EXTLOC-e01ab445d932aaa289505ac1,,
RESCAND-6eaec298f51166296f4d9474,EXTLOC-efb05726224d85ff1e58dfc1,,
RESCAND-a476c971b315b09ec0b1cdfc,EXTLOC-6f2d44102f75ba4a83e3a7d7,,
EXTCAND-51e20ca6bef7d351ceb8d1c7,EXTLOC-85571bdf5678db8e40eff220,,
EXTCAND-30b81425530b13e0051c289b,EXTLOC-797c36f3a8a845db2506a08a,,
EXTCAND-520882e130ec7cfc39b3de4b,EXTLOC-9973cfa9eeff0545c603b76f,,
EXTCAND-952256d19ef2e1a6fe950a6c,EXTLOC-30edd45d0676d4ab486a19e2,,
EXTCAND-b7804bef12ca940668baa11f,EXTLOC-814882e44e197b1f7a41de3a,,
EXTCAND-adce64a060bcbc3ab59061a4,EXTLOC-5a2888665ec194187dfce63e,,
RESCAND-7afc78a55a03de299b48f3d1,EXTLOC-1521e314bc4d79b731b36532,,
EXTCAND-47920e466de894d220bc51a7,EXTLOC-f8414694bebf58ee12966ee8,,
RESCAND-70fb5a14d514d65a009e0ea3,EXTLOC-da9f208cd7f2e7133d54fcd6,,
EXTCAND-d9bd34b99d5f3bb39143664e,EXTLOC-068efded330a116e2e38957c,,
RESCAND-a939cc24ff91132e525dad8d,EXTLOC-6a63eb9dc28bdc31abf14192,,
EXTCAND-c3938a087894bf39ce6d2d0e,EXTLOC-f03e2c1be39614672411d9a0,,
EXTCAND-59a11deddb5858716f8687d8,EXTLOC-87f7cc411fc031422979fe6c,,
EXTCAND-e7412f7e64c5588d142de089,EXTLOC-1841b34884015a3c72e37f7f,,
RESCAND-f2c1e8c7745db9d8d47c5786,EXTLOC-41a1d966af2ea8547b6ce8a9,,
RESCAND-fa30e0997799d9d285afa414,EXTLOC-3187b0a3ec31aea0e262847c,,
RESCAND-4afe0bdb639035d0ce24406c,EXTLOC-5a3cf260f750567fca572715,,
RESCAND-8d222a0d9a7ad2ec04abd621,EXTLOC-2b6f43641af50ed64e33ae9e,,
RESCAND-b098165573821d8024799b9a,EXTLOC-bf80b1d38b6b0abec2d01cc5,,
EXTCAND-e0e5290a80f2440b6528509e,EXTLOC-2864ef4be29fc24e050d477b,,
EXTCAND-8b8a6ffbf641b047b6b4a626,EXTLOC-dd95c9370b9e0f9e421d5c5f,,
EXTCAND-41abe5db2f4a2f21d2de421a,EXTLOC-ca0920eaf82ed1f8ec5c405f,,
EXTCAND-d9da374fab2db18e467241e8,EXTLOC-c13bb9e6fb860bc8042d5d88,,
EXTCAND-46b8c47ccc0e7ad5d55fc177,EXTLOC-52827fae914a2b6017f4f5f1,,
EXTCAND-69ac4e8306ad2f4fd25d46ab,EXTLOC-8aa3198c046c12a9bdd82663,,
EXTCAND-6f7042938ed91b33ed20c782,EXTLOC-7f0f477e8091261908790665,,
EXTCAND-cdd883ef90cf01e10056fe9e,EXTLOC-e93573afc027acf6e4bb6298,,
RESCAND-90f2f09593a4e7b969cd2a29,EXTLOC-dd9e2d3f2e17d12e369e84a8,,
RESCAND-3e952e55696ae3d39d5391ed,EXTLOC-99f2e36e31efe63462d5d5c7,,
RESCAND-f781a031b9b7f31a5c3e4968,EXTLOC-941e8e6d4a42660bc83604a5,,
EXTCAND-0e36aa8029aa448db2c82a28,EXTLOC-feee21151465b6199c885e55,,
EXTCAND-0c62108ed0092b13518a8f6e,EXTLOC-ff72773bff96897affe9b479,,
RESCAND-10cb5d87c60c1f28e4159a77,EXTLOC-5b23039b0db599b57b951528,,
RESCAND-044be24f972c9218aee2d8d9,EXTLOC-bd4a5137b5a2b0dee69f5bb8,,
RESCAND-ad25ba61df2f58b7597771b6,EXTLOC-14689d19e54ef7efc6944374,,
EXTCAND-75b8580352e98a005a394e53,EXTLOC-79f79a45ce95104e52ef20aa,,
RESCAND-17fcc68b7ca2e6d46ea3f43e,EXTLOC-fed8d71486543719e495f305,,
RESCAND-c1abdfd7a309264a41cc1d56,EXTLOC-73f2bfb8021f3190e8030195,,
RESCAND-d7d2e2636e57b9dcef03504a,EXTLOC-f81275b761b891f248997399,,
RESCAND-245eb1460e8ef88cfb9b342f,EXTLOC-f2949b7aff949c415f58da7f,,
EXTCAND-31fe8620cf515c244d9901f4,EXTLOC-cd01d49acc5c94d0a4476268,,
RESCAND-a132a428decf18ae007c5f19,EXTLOC-5783767142087d0b643d5acc,,
EXTCAND-4026ac04b9070c99b583c186,EXTLOC-e17f3171b22777fe675d4862,,
RESCAND-e91aa1178c0cf0e858fe9315,EXTLOC-aa93fb1230691f42fed799cd,,
RESCAND-cb3d15b43d8e86626317b329,EXTLOC-4836870949cc8d2150a0f1fc,,
RESCAND-acfd4d4a5acf6c73a1575dbb,EXTLOC-9a3e7db7a1aa240a508493ec,,
EXTCAND-5acfff2fd30b3a2f5d794deb,EXTLOC-0018cae02fcf304599aa5857,,
EXTCAND-2d2aa81c09f73651fe418f34,EXTLOC-70031e737cb4614002139e6c,,
RESCAND-6625ccc3a2fed7614e699ab3,EXTLOC-3df43132c364ce7abb86cf44,,
EXTCAND-f3a7808bb79f5f1bb6dec94a,EXTLOC-b4e05f4cfe5bd26cfdc807db,,
EXTCAND-1f97aa558a8f5db4591c0958,EXTLOC-b7a2fbdb085f021fef09f13c,,
RESCAND-bb73d728c73156e2f0e7d231,EXTLOC-d88b93cbbdad9ea9e0a17c15,,
EXTCAND-c3c823d0391c12cf41f16f9d,EXTLOC-59166a4b46d4fb0343a4ec55,,
EXTCAND-2dc8421b2948847c851bfcc0,EXTLOC-7521e7c2f56ba7b6f2eab144,,
RESCAND-74d8fc9ac9c4ac5fdc75b270,EXTLOC-52d92ced50260e0cf12b51a7,,
RESCAND-f27e52ab7e7e6b600f76e0b6,EXTLOC-27e3892287fc6ad0224ac493,,
EXTCAND-59dd5d231167ee32d2bc17d6,EXTLOC-f0f56276317c8e2deb631293,,
EXTCAND-6b3c0765dfe031417887b6d0,EXTLOC-ee62d30e954497e0c8b8d1fd,,
RESCAND-e027355d9050df52055ff207,EXTLOC-0e19587320949c95e1d49cd6,,
EXTCAND-822f428ebd2f842763874944,EXTLOC-f7054b99c0ea569005121598,,
EXTCAND-d37671af25aeb0a37e03e997,EXTLOC-16745456ca8c3b2d8b2bc7c1,,
RESCAND-806138b7227f16bec1353622,EXTLOC-7811cb0731b070cc30ae48fc,,
EXTCAND-4435b4410a52b24db53d1fcd,EXTLOC-11cf010bf111bd5576a1542a,,
EXTCAND-75cfc7629d670a9caf2be04a,EXTLOC-b61fd6f4bae647fa512016fb,,
EXTCAND-55275dad6422d180a961c6b6,EXTLOC-8eed4a97775fccf1cee8e3f9,,
RESCAND-5a17a4db92f14cc01b1ab323,EXTLOC-5c835a192ba0c1b618fccf1b,,
EXTCAND-b10bfa8c60a752801104fe8f,EXTLOC-6cf938430eca8ac2083d11aa,,
EXTCAND-44d6046a543eb7850d994ac9,EXTLOC-3331298d46bf542c1a3d7eb2,,
RESCAND-fe48b1503aebe1e7c740e2f6,EXTLOC-2cc1d379aa52d0f801041903,,
EXTCAND-7d5ab441ac198433936068c0,EXTLOC-06d14aade3822820d8a46967,,
EXTCAND-39fd64c309f6bcda26606e65,EXTLOC-823f7e200b3222082fc44bbd,,
RESCAND-7f3ebb3321d98c0232ad8ccd,EXTLOC-7d95002cddba53becb5b2cb6,,
EXTCAND-40dd057e029976c9a11aa6ab,EXTLOC-29f9f2ca453e426de5eae7ee,,
RESCAND-6f02a173ac94b6dcbe361401,EXTLOC-f7bcbe309d2ec1863b0c2962,,
RESCAND-56c31142c658166b3c2cc96d,EXTLOC-af931a56f5dd16a5bc631626,,
EXTCAND-42ae071cf6d9d5df9c7825cb,EXTLOC-0ea0d3263482ac0c13d8e197,,
EXTCAND-8a778ac430e9f4b6097bb13c,EXTLOC-00319a001eb559c7c0e96985,,
RESCAND-903d7f17d0fa49239461f874,EXTLOC-3d20e59ac466be9ed2dfc3b4,,
RESCAND-e87df39ea8fe38bb77e11216,EXTLOC-61b308aafb567f57d5135699,,
RESCAND-a83a5fd372331733d2e5dbbd,EXTLOC-284c120ce240ae6e92d0ac7d,,
RESCAND-d7ca5fcdf1c31dda1327f723,EXTLOC-c6de686dfdea3ed6ebc398fc,,
RESCAND-6d70c8c2c65fca26e02fe369,EXTLOC-b9c9b3a9a4ab5b791206302f,,
RESCAND-3f573552e667acd675b218fb,EXTLOC-d1b6ec0556fcf161ae1c5672,,
RESCAND-10cd21798d2d9078f8421bf7,EXTLOC-fd1acee8d437d41f387fd6e6,,
RESCAND-c3fbaa18e207ff1f7e44a2bb,EXTLOC-8be43eaad5ee55fedb9111e3,,
RESCAND-5c8117eb3be5f8d66610da6a,EXTLOC-2329916f93337ddadec5a054,,
RESCAND-d51c631bebdbe930e0109cc8,EXTLOC-7a08f9ddf2ee70ad723357a5,,
EXTCAND-fa6ed6c552017bf259f56b9e,EXTLOC-85c50dab95f54b3665d969e2,,
RESCAND-5866396a96c46f2c733dd3ce,EXTLOC-7d583ae32039ee534fc9cde2,,
EXTCAND-ade69e8c7a28da100b2e6ff3,EXTLOC-819f7243018bcfe0eb22fc2d,,
RESCAND-4daab76cdf3846ce02a393bb,EXTLOC-1c92bbca3ec8d1f1fdd219c4,,
EXTCAND-ba1640c7bed2c6d4c7db126d,EXTLOC-fd4ebf97166dce0ac78a65c8,,
RESCAND-2e85eb2d497fa969e0776a3c,EXTLOC-8e12ab9ee9c15ad881ebca65,,
EXTCAND-45d0878264ebf4bd7c090ea2,EXTLOC-17e0bbbdea5dcf8d7086dfeb,,
EXTCAND-3cc835c7cd5ad6273977edcb,EXTLOC-da2877ce84dd71a29d7c987a,,
RESCAND-22fc6921d6db7a00338017d3,EXTLOC-aed761f25607771899daee47,,
RESCAND-32302477ff7b514d64320d05,EXTLOC-041378a689bdc60bfb2b2c57,,
RESCAND-d7257557f6b59ad54f054d34,EXTLOC-07117e95c9512fa44b1c5755,,
RESCAND-4dac77870938d7a76cda5ca9,EXTLOC-e02333550d17dd8de1e3caec,,
EXTCAND-1343615f05bdda50f312bdef,EXTLOC-c3f1d93740a4439716e9224b,,
EXTCAND-53adb880e644a8002f160fe4,EXTLOC-ef8547c697cdde15c63bd190,,
RESCAND-c5a796a880f64b7afe65d7e5,EXTLOC-0e8f471af0848d9449f62202,,
RESCAND-6f9985830cb85d51aa565137,EXTLOC-fe5a3dfe013cf25dfcb2f4b4,,
RESCAND-67a8b32b9a6fd2ccd2b18881,EXTLOC-d0672d4fb06a1bb1887e0b9e,,
EXTCAND-bf14c011ffcc77797f300194,EXTLOC-ca211f50147dc13870fa0412,,
RESCAND-8378754cc363a204bac9a423,EXTLOC-7caec03d7eb4a6480dbcebc5,,
EXTCAND-9b3da7e0a40d4feca37ffb80,EXTLOC-edb0a9f5f00308b5235251f4,,
EXTCAND-751ff0536db8276c454900be,EXTLOC-c02b052a81718034828f5a4a,,
EXTCAND-45c1b3d3738b136285e71703,EXTLOC-b4362d39aa637ea96d4f1307,,
EXTCAND-b2451ec9fb7238bd553bc972,EXTLOC-481da8e8d99f539278028e35,,
EXTCAND-910bfab19ea93ecc76b622a5,EXTLOC-66ddaa5d2e4e9d04eb58e07a,,
RESCAND-e924473e608a7e5bf3c61fe6,EXTLOC-10ee2ca36b1f108eadeb60b6,,
RESCAND-78a906000df8a6596c9f4add,EXTLOC-264023f78af6ba17bad0f039,,
EXTCAND-e78588815afcd8fa156eac07,EXTLOC-ab6ceaa240ffa2fcf0b1d5e2,,
RESCAND-0a2234e8c8474e82afe3e05c,EXTLOC-df85833c1037235df13c0b3b,,
RESCAND-39d1ba8b58c8a8b164c7cf8a,EXTLOC-9d8c9e00d26bd007e9e671ee,,
RESCAND-187d5a352c15ad2f8aafb274,EXTLOC-dbaeeb102e7c82bf7bde8fd3,,
RESCAND-8505ca17abcf34a51b639b9e,EXTLOC-081aedb27a0b1d47bf9265cf,,
RESCAND-ba4e7e0ed4d2023c2a6d1aec,EXTLOC-ed08bd5b257a2d07d8aaa063,,
RESCAND-694900c8b422ebae68c6430a,EXTLOC-aa185923f49cbe2a5e0534f0,,
RESCAND-7dc18f820cf673e20cad0a57,EXTLOC-462e5112208d8c8f69bf3384,,
RESCAND-54459138690245a888f630b9,EXTLOC-871b6d3b6ae20655f66d2070,,
RESCAND-0f4beae84edec914f1cb579b,EXTLOC-87b4b0231c13c859dacc9bdf,,
RESCAND-2d49ca78feb874cc0b14bf3c,EXTLOC-bc190cc1a5101100bd2dea77,,
EXTCAND-5b650044d84bbf7d21237bf7,EXTLOC-9b59f30f74e2072f7c76f2c1,,
RESCAND-c72f450f4da14ede26058682,EXTLOC-a16ab77daccfdbc94eec57b9,,
RESCAND-8be98d8596a6f41cf2d92429,EXTLOC-de2763e69938f914ba4a23e1,,
RESCAND-e33f08d1ec42219469bb330e,EXTLOC-c51b3af78d5e5e0ece1ef652,,
RESCAND-f9af636894b3f2189d7fae2d,EXTLOC-bd929dba9fce62e25203c5d5,,
RESCAND-73c7ea0478f05b65a186d909,EXTLOC-7b856eb14c0ae72d65fd8f0b,,
RESCAND-f9da395f97b542800e12a8e6,EXTLOC-c7a60de9673790755b320e94,,
RESCAND-d48a921fc656d772f656faff,EXTLOC-4b6cb6f14fafa9a70f262a63,,
RESCAND-dd9e49d5a61578fdc5f043e4,EXTLOC-432413fe86ccbf3a0b24ab1c,,
RESCAND-72146ab86b4f5d9b1f891286,EXTLOC-90072490b3ed0e1bbddaf8aa,,
RESCAND-46ce4ead49b53b66d1deb2c3,EXTLOC-d897e6d132e8e9ea9a090fa7,,
RESCAND-de66053243fd1e3642ec2973,EXTLOC-766618db58562dfdd1276bb7,,
RESCAND-101223a58b262f6faa575c2b,EXTLOC-04689f2e135253d4e3a2dc32,,
RESCAND-05d0917e3982952ec0bb6359,EXTLOC-0adcbb81ee84ce9c93a381c5,,
RESCAND-37bc851dc1571d4bf4b946b3,EXTLOC-9de01fe07ef2d4d02f37c82d,,
RESCAND-976be0388e0f9d55b4ea0280,EXTLOC-c43e2439e99ac12089edc6d4,,
RESCAND-aae487b6ddc3cd0c2da1ba6a,EXTLOC-7dda868bb0178dbb7a20cf1a,,
RESCAND-514ae21f63f8f8c00eec0545,EXTLOC-b72a8a0ded230aa9b2c337de,,
RESCAND-72db160f9c8a94cc16cfb4d5,EXTLOC-656e04c94c1ba834acbef333,,
RESCAND-4041ce93efd6ce1bdd9be098,EXTLOC-014c9d8c3cb0140d19c4be97,,
RESCAND-2b5da4fb6370b6f80c187c0c,EXTLOC-05815a78758328ea59a30004,,
RESCAND-a1a4c13917fe0a76b0ebad17,EXTLOC-ee0d58dcc5503cce6602a711,,
RESCAND-dda9ce67525edfad0b044d9c,EXTLOC-fcca70d0d08691700e064068,,
RESCAND-8fcc34ad26beb1911724d036,EXTLOC-478313a05904461cde2e8b6c,,
RESCAND-c0c08b15f30fdefebdb0ed04,EXTLOC-f6c85f5f1af70ed80ff941d9,,
RESCAND-ea73837b6bf5594c83879197,EXTLOC-3b90b9802afa3c1f3c12bf31,,
RESCAND-36e9db64e7b413b21cb44a0c,EXTLOC-bba84feb0f9a4ae9f3c959e1,,
EXTCAND-de255207a2feee0c5517d0e7,EXTLOC-899ffd6f4dc00ea4ed872d7d,,
RESCAND-9da87a82e0dcb6e50c94d13a,EXTLOC-8a3200c0e4480a83d3ed11bb,,
RESCAND-e0469d9517ec9a1a5a3e693a,EXTLOC-44e96e9fe9026cb5bc36b40d,,
RESCAND-ad6ff5f1932d217a23d7cc35,EXTLOC-d2e9884f615ca90e1cb8318c,,
RESCAND-0135cf36d8730d4095bb2147,EXTLOC-3f5f9ed34e9b6b772a227130,,
RESCAND-250535a6ed29e9b5e0e2e1e6,EXTLOC-a7efe58b8a6db62e65059ec8,,
RESCAND-f426ae5f363c85df0a3af6d2,EXTLOC-87269860ddf53c974d4c429e,,
RESCAND-d6d293260b18e125fc5a8542,EXTLOC-060780d61b885a1bb66bd1a6,,
RESCAND-333495777fdf6daeb90fbbf7,EXTLOC-8aaa8d10a23ad9d22d80dac5,,
RESCAND-99d1edb9321fec1f6aad23b2,EXTLOC-6299da719fe9341df178b104,,
RESCAND-9c7d65cda1fdb0ba3d0460e8,EXTLOC-acf7cfb11b4fab5612f3394c,,
EXTCAND-778ed42e04c4f00149af2286,EXTLOC-d045ce6554ac94fe56803f0d,,
EXTCAND-05905c8901767888ca0a36c9,EXTLOC-cebfbd4c2c7960da545b83f8,,
RESCAND-1567368e6e015f5c9059d15a,EXTLOC-d15069e099407f9860706c17,,
RESCAND-a663d2aa5bbdceeac0341d8f,EXTLOC-49924d52286286964a9ee237,,
RESCAND-f0d415928ff7c840eabbf253,EXTLOC-1c17b61f85af2f8251991186,,
RESCAND-cc88dfe22469b804688abae5,EXTLOC-2b0fea203bece27f8ac717b0,,
RESCAND-64c7d5fdf4ed2742d6e17c07,EXTLOC-609502d10e18c4a4368e9840,,
RESCAND-e1815c36594b55e0d49ec2cb,EXTLOC-5b3549ae60dabe543a90358f,,
