duplicate_candidate_id,canonical_candidate_id,duplicate_basis,duplicate_wave,confidence,raw_target_id
RESCAND-81529be8e58c56a8e937fdd8,RESCAND-81529be8e58c56a8e937fdd8,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-3c79665f71dddb73f68b4506,RESCAND-361e843c1e06644f4b49faf3,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-ba0f8cafde4c02df77d11043,RESCAND-2e4636731915448ebce4ca3e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-3b06ccb75d26c4e2f480f10e,RESCAND-37467c17ad595f68a34b3f33,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-40d7a580c88dd8a6bbc4cdb1,RESCAND-7963b5439bcd95e8ab424cf0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-5aa67c99b6d698d2ae49e65c,RESCAND-7993588bb39aca36bfd0ffe1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-7b355b101bf4ff43c1b7a3e5,EXTCAND-9488a406a52024fd12cd232a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-2b9516dbaeea884183fc7503,RESCAND-96a6817e21fdd50d61ff8534,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-aa1511b705fd61cdeb715ddd,RESCAND-92647fe4e4cdf5c52bb084fa,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-e11ff4abbde0846047535717,RESCAND-e11ff4abbde0846047535717,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-4800678bd726b3210fec026c,RESCAND-d392bf8df9adfa05a6299218,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-56381e1738aa027323fffad4,EXTCAND-82f9b5e77f4aab0e1594571d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-be2caa1dcda7d07c9e216ccc,RESCAND-be2caa1dcda7d07c9e216ccc,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-0f09ed53b8c99755801a3346,EXTCAND-6a09c07c2852d6f256681dce,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-9597acf2d1efb5f6a393c367,EXTCAND-dc2362b60e4354f932a324e3,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-2a5e784c92b5a6a6ec29a31b,RESCAND-20b68158cc7208abe9b01e35,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-0521b072ab8be86d80add691,RESCAND-0521b072ab8be86d80add691,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-ce74b6f119535433791741a1,EXTCAND-3173e7f3b90dde89ade6b6aa,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-b7be380a3d47a301dd2de2a6,RESCAND-7a0fd5fabfa7b19ba9aac986,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-44f8c32f1681bfc0da3df079,RESCAND-44f8c32f1681bfc0da3df079,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-1185ca541d329b0246d70e25,RESCAND-1185ca541d329b0246d70e25,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-780f0cde7f435f95efc16a93,RESCAND-4fd031b1dd502bdca47e0cb5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-59cefe2aa12948cea9df148e,EXTCAND-c6d6cb5325a4d8a3d245b595,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-f67426ce04843f7831d19074,RESCAND-0e2e489aa243ab2de494f658,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-ffdf3755572ec341f3deaae4,EXTCAND-abd4a018959e564489d6ebfa,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-cbccef021422783d92563360,EXTCAND-1064345667d77f806a73d493,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-71229fa8d9469bf0fa6dbc10,RESCAND-3f4cf82ac5539702ea2947a9,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-bef757ec3c01c7c5ea9a8820,EXTCAND-57a86352a84f0cddf3ba1f93,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-ac6e8f2423f4cb96e2b142dd,EXTCAND-3f10154dae34040c7f195403,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-4bbdd7c016dc445e25e16cae,RESCAND-4bbdd7c016dc445e25e16cae,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-a53da5a578bfd3d923adda9f,EXTCAND-79c9d21547c4359c980bb1f0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-9597acf2d1efb5f6a393c367,EXTCAND-dc2362b60e4354f932a324e3,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-4800678bd726b3210fec026c,RESCAND-d392bf8df9adfa05a6299218,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-e11ff4abbde0846047535717,RESCAND-e11ff4abbde0846047535717,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-aee22d34b09864caf3cd0273
RESCAND-6ddf9a89be6552d782e7536c,RESCAND-e83a7ad422bc65d5704ce26d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-b574340012c7588e19789a5f,EXTCAND-9d7ad0d435d09907445d5f4f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-cb0de0b7731dcf273230a785,RESCAND-c6a6d6ca2105393ccb3056c3,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-a94dcb5a67006103b4adced7,RESCAND-cf5eae7e2b1892dea3f9ee18,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-204c67ee28f4a24bed6181bc,RESCAND-139e29768020ed4d4e974807,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-843338695aa6cb075f8391a0,RESCAND-4b363f66314d8d0e1b24f1a4,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-513b0753b8c0646e875a81ce,RESCAND-a948c582ab89edf5a0fa7eb6,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-ada4be0bc90e3e7bb5843399,RESCAND-6806200548601c5c9e3a51ba,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-0c61cf5a3d53ac4b997f73fc,RESCAND-7a15c46781d27c59f0169af1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-aee419d5bf90177f6c014760,RESCAND-6d323178810c0d9ae9d70b57,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-26fbec2e564d8756a4b2a8ad,EXTCAND-e61b5f815880510ae02e5a84,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-bade7373172b74a6a5e8ef59,RESCAND-d54316dfddb4d40976fdb494,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-2f46af32bd2919c05ca0e4a7,RESCAND-621844276b1aa199f43b80b5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-21727114716dbf348fe3357d,RESCAND-90070f8a4b8ec196a87f57c5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-4373464f0b463134135dcfca,EXTCAND-c41020fd6dc65cd413b671a1,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-c78414eea81f18b4d400f15b,RESCAND-e892720d994c0ef294d8dd75,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-eed554fb8a3e7f10c5ce5b5a,EXTCAND-e19cb3fd03158e86debe52eb,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-87bb19efa9b11eaeb5e552a7,EXTCAND-53475617c6a8c87332fdf51b,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-9285a6e62e5c7f4649092926,RESCAND-860c7c15dfa31d17c164e4c0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-1917725c354c2e73de06c846,RESCAND-3ce7ceffacd3e3ce11c1dadf,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-739e9af0ce0814830b661c3a,RESCAND-ed9f209e2451dbd396d03aae,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-984a4b9153eb8605321869ec,EXTCAND-aeb165f416f505baa1be84f5,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-83112f1cd66f0a862fde1397,RESCAND-c1c93414121ed601a7b5282b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-b574340012c7588e19789a5f,EXTCAND-9d7ad0d435d09907445d5f4f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-f3ad440f0b747dcf8670ab0a,RESCAND-f3ad440f0b747dcf8670ab0a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-6ddf9a89be6552d782e7536c,RESCAND-e83a7ad422bc65d5704ce26d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-0c61cf5a3d53ac4b997f73fc,RESCAND-7a15c46781d27c59f0169af1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bfe274eb2dd8b3a03d74ad86
RESCAND-0ba254a8c205d96c6e54ea21,EXTCAND-9d7ad0d435d09907445d5f4f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-29a57fe198e9ce3a6641f3de,RESCAND-139e29768020ed4d4e974807,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-4289f93ced7605c05a26230c,RESCAND-e83a7ad422bc65d5704ce26d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-bc359e7c3d44acb345ba4b40,RESCAND-4b363f66314d8d0e1b24f1a4,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-7793d7a92c70035d7058f89f,RESCAND-6d323178810c0d9ae9d70b57,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-a4b204832e0869215e49f891,RESCAND-a948c582ab89edf5a0fa7eb6,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-31eca5d1e0ef9304c3e75131,RESCAND-263c9cb31f2c60abbb19fe71,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-aa44049b7d9dbbb57d3b5d8f,EXTCAND-31e74c6261e860e9b9f399be,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-498683091b9caeb48e93bbc8,EXTCAND-37471770f8770b230ee0680b,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-c5f1d83407e9a997d21450d4,RESCAND-7f22bb0d04be1d70641075e8,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-1039b614395a8a19d7740a45,EXTCAND-1a8a8248790bef94ae07860d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-28fc08e3e025b0fdf117930e,EXTCAND-c1aa21cc7d42f8b8082372be,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-ad209017b3d922e9bbac5af7,EXTCAND-a99c38175e5eae69e6ec4c9a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-37a39f04b50da165fc43c9d1,RESCAND-4257228f135d8baa217ff18b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-0802b1b3bf7babab4bf5b0e9,EXTCAND-fad3bab935f910f33b4be545,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-93a9ad739e44eba966083de7,RESCAND-ca64beae81a8e46e5170577e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-0ab17760cb067fb446581604,RESCAND-0ab17760cb067fb446581604,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-a74cda14e4e236b52db1d2c7,RESCAND-6806200548601c5c9e3a51ba,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-4102117acf00375c969a3c29,RESCAND-aa125b0f0f66e18eb1c8c3b3,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8cdfa8a4e024f717f58e93ce
RESCAND-45b1201636f9ecb55ccfe952,EXTCAND-9d7ad0d435d09907445d5f4f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-011f805102ea74e2b92ae195
RESCAND-55996d284e1c4cd9f3615a42,RESCAND-c6a6d6ca2105393ccb3056c3,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-011f805102ea74e2b92ae195
RESCAND-3cf50bf4c37664d1435ebc4b,RESCAND-139e29768020ed4d4e974807,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-011f805102ea74e2b92ae195
RESCAND-512805f6205c4ed48fce698c,RESCAND-e83a7ad422bc65d5704ce26d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-011f805102ea74e2b92ae195
RESCAND-44a4a1ced57516fbda9e212d,RESCAND-a948c582ab89edf5a0fa7eb6,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-011f805102ea74e2b92ae195
RESCAND-bb841786062e2bf3f6d2b8fe,RESCAND-c1c93414121ed601a7b5282b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-011f805102ea74e2b92ae195
RESCAND-51fe4835b41d58fde1937eae,EXTCAND-f53f0c93b191b456efcab7ae,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-011f805102ea74e2b92ae195
RESCAND-2d79284d032b05bbd03a3df9,EXTCAND-4be00bb291267fbf70954c26,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-82bad9224e119dd8230ebc6b
RESCAND-30ac22759ca3b6d4a93c811c,EXTCAND-fbf14ef187e4c7df6d1ba9c4,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-82bad9224e119dd8230ebc6b
RESCAND-621fa89384e13d60221f0c4c,EXTCAND-0c7d056d6dadb2d106c9d6ab,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-82bad9224e119dd8230ebc6b
RESCAND-a4be726cc1eb347c1d1a155f,RESCAND-453aa94149e45b7bf33ed317,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-82bad9224e119dd8230ebc6b
RESCAND-6c7c69c893d2f3167aba5cde,EXTCAND-715193135697d317e8dee938,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-82bad9224e119dd8230ebc6b
